random_state,Unnamed: 0,R^2,MSE train,MSE test
509,509,0.9957718204207988,3013.0539378379904,4480.423471520336
510,510,0.99612505750479,2861.9225367942604,4924.531023701849
512,512,0.9951720376638786,3471.251442301552,2766.7936755844926
513,513,0.995839457699988,2910.584491707906,5256.3773087678055
514,514,0.9964875260333256,2549.5040309832166,6151.239055599511
515,515,0.995688910753308,3196.513059586636,4312.594027036261
516,516,0.9955532630143716,3128.487487018003,4699.499423389631
517,517,0.9957431617631908,2940.577754155392,4822.181611572663
518,518,0.995765968166634,2946.420441282507,7278.65107240695
519,519,0.9961216346327848,2921.630841157688,4731.244781655814
520,520,0.995720428169608,2794.484261227688,10116.243912655947
521,521,0.9951287238090932,3372.0124568777183,5053.191239191408
522,522,0.9952099220748358,3226.722953738213,4674.465281620653
523,523,0.9961536911550736,2961.830454064474,4604.148937400714
525,525,0.9952538082545256,2923.9760572702794,5927.535022852339
526,526,0.9965368501841414,2423.894921027,7743.744048382356
527,527,0.9954539577811108,3258.970123133912,3895.1290709707537
528,528,0.99570037850192,2809.3354462331968,6912.442102564337
529,529,0.9960425474676312,2956.6543677124423,6268.966018051633
530,530,0.9956643256968408,3189.1686472364217,4026.735537159355
532,532,0.9963917341799045,2676.3263297394365,5242.223925854351
533,533,0.9960608585174512,2854.214215237779,6762.343444227918
534,534,0.9953328825797052,3055.6023912974138,6372.30702309101
535,535,0.995209482592972,3194.3254421934903,5180.670938576958
537,537,0.996161280368739,2740.782201444958,5853.042425506901
538,538,0.995500045036685,3241.087863790159,4574.375131572186
539,539,0.9956392747778704,3148.8232740003687,3950.260696925762
540,540,0.9949893479284933,3106.487555778366,7883.259272464576
541,541,0.99510722627557,3384.389548697316,3090.475584611685
542,542,0.9950212178862722,3184.8983029214405,4692.161968210857
544,544,0.9956193817444544,3207.222276008414,3957.018375405525
545,545,0.995097625217202,2687.318825583872,7712.016471406133
546,546,0.9951869050170552,3075.654667034095,5111.79056433261
547,547,0.9950508202012612,3375.388527817777,3766.1363033345615
548,548,0.9959901267373208,3056.0694613835444,4435.033056886688
549,549,0.9955332352067902,3061.7021348719395,4829.957343053916
550,550,0.9955928487212272,3331.058496597448,3707.139558255697
551,551,0.9959422836061932,2812.198896353894,5977.289084289008
552,552,0.9957336334397302,2876.2262766071017,7500.897809161831
553,553,0.9962986887483668,2612.355668606667,6426.250517928114
554,554,0.9958979786795658,2859.281000211768,5962.016917637854
555,555,0.9953687872079532,3148.2175389897743,4188.2875321448855
556,556,0.9956170354848228,2954.5697578177296,5015.421624492173
557,557,0.9955148633887044,3211.8936471144475,6039.84406612619
558,558,0.9952018179751744,3311.0433107246745,4704.787103459582
559,559,0.996084490214872,2562.4605340439653,7879.707286420072
560,560,0.9955439862516556,3086.6741111249653,4436.10728822352
561,561,0.995577725164815,3141.135302075515,4152.832956809197
562,562,0.9954905522722376,2994.8130348160253,4437.428129868629
563,563,0.9955834669504912,3355.6835892271192,3318.0208946863067
564,564,0.9961445743741668,2902.0424674841565,5214.628709088248
565,565,0.9957069961427693,3175.1527688901274,4608.559087135421
566,566,0.995465929938803,2917.2895681586824,5178.736202826312
567,567,0.9955559589085567,2973.78859186727,4880.930785010441
568,568,0.9954351862408346,3236.5700913204832,3894.029262446613
569,569,0.9959830613661812,2828.171867789191,5258.165588041468
571,571,0.9948516678470616,3472.1292261761714,4221.822049859025
572,572,0.9963003169241496,2815.0105448549466,5137.736560208416
573,573,0.9956653494601498,3179.3136726976686,5257.520702410275
574,574,0.9958406962198564,2937.647623122032,5640.586935327641
576,576,0.9950814895570538,3519.917198075079,3000.4146402347146
577,577,0.9959012813971158,2907.3108823261027,5162.281009691516
578,578,0.9955917981357713,3253.814394868504,3938.6561339198665
580,580,0.9955953946319362,2843.471123695321,8837.318394192886
581,581,0.9954273826687684,3190.897983467734,4085.554245421096
582,582,0.9957095509632292,2947.4343491212007,5367.919544590057
583,583,0.995285726552664,3363.068763584901,3274.6668506813417
584,584,0.9953611095887516,3314.3600878662705,5399.139988405405
585,585,0.9954559476928018,3154.962011198078,5438.491315406627
586,586,0.9959670752369776,3220.9534892924894,4449.418426386107
587,587,0.9958943059138364,2695.364706150387,6203.889045769939
589,589,0.9953022160214304,3290.2499646033584,3722.959448187139
590,590,0.9953906227026824,2763.7577491961647,5479.001270487033
591,591,0.9956797155506824,2927.165657280295,7629.405226296547
592,592,0.9955808547138708,3208.797963971385,4682.026000429536
593,593,0.9958520665684784,2771.178629200305,5846.423677463005
594,594,0.9954496894731586,3100.559395875563,5293.613809359144
595,595,0.9958042435877186,3199.0521558259543,3971.070221675281
596,596,0.9956589006675204,3306.131995316584,4304.380251842366
597,597,0.9960700270239272,2820.787083855316,4864.9980543082975
598,598,0.995534914276736,3097.0013352799724,4359.643041954118
599,599,0.9949966407485584,3300.014290696221,3959.062142684519
600,600,0.996064893752363,2889.080862921231,5718.087093698511
601,601,0.9961341104291788,3057.177464659296,4728.0559804537015
602,602,0.9950458580510224,3514.2506463798986,2700.9141773094057
603,603,0.995509855824269,3059.5997828081863,7065.714881108459
604,604,0.9960639780226028,2950.409247647392,4631.642091558787
605,605,0.9959141515195874,3044.1184967449385,4956.959636954368
606,606,0.9949347139313592,3440.244711934228,6528.284023005015
607,607,0.9960904286008038,2957.261751954078,4848.98548705657
608,608,0.9960742725310298,3032.005956186187,4518.99184603046
609,609,0.9960869730568004,2756.8412240668267,5875.788667092634
610,610,0.9954904029739404,3350.327576747281,4485.825363084358
611,611,0.9959906770160908,2953.0437147454923,5053.037196613387
612,612,0.9957852842598351,2793.804426582582,6633.588832560141
613,613,0.9954216401577984,3302.38732397251,3831.9467349386823
614,614,0.9959320460353656,2958.0543880350647,4564.054201674775
616,616,0.9960549659697936,2539.876057551984,7700.854699436328
617,617,0.9959077111944152,2734.507291768774,5827.527311839974
618,618,0.9954963801871006,3413.6217980266347,4168.239369016244
619,619,0.9951467803634612,3142.30302126007,5987.130290597717
620,620,0.9957606510644318,3032.7514797416484,6353.603322067202
621,621,0.9956198148743528,3357.4336652237407,3411.4993887681526
622,622,0.996287702879766,2549.666098861288,9852.137669018122
623,623,0.9959070282054644,2809.638874786933,5395.770684295157
624,624,0.995400936488921,3241.538259743188,3662.5066715761154
625,625,0.9948305566066824,3565.882990018491,3720.8494605925
626,626,0.995639022003964,2983.267025088986,5296.396811447017
627,627,0.9956987310917584,3064.075305708586,5696.771150866805
628,628,0.9950660662434052,3362.9175976780566,3168.044013606379
629,629,0.9952369507704072,3291.806509521842,5690.446299664294
631,631,0.9953619415582724,3242.644684194747,4568.718691940216
632,632,0.9956812804419698,3239.3410862066635,6919.862516369902
633,633,0.9949960890746978,3316.378120691698,4535.683602190364
634,634,0.9953408832617108,3076.306923152916,4916.304085094855
635,635,0.9958813536000216,2982.3539490090147,4381.866652420596
636,636,0.9952927582778682,3332.53980955696,3289.2041377112428
637,637,0.9953183328401584,3052.532215545703,5056.851899673045
638,638,0.9954316227119916,3246.967681231337,4056.559095605979
639,639,0.9952459988914416,3450.2358924598075,3103.9070829885213
640,640,0.9956637914127378,3018.2730236068214,5054.730707495752
641,641,0.9958965658620932,2944.5662130434034,6321.583315116953
642,642,0.9955413351755624,3114.1694027561703,5042.272064850886
643,643,0.995775324918326,2920.4508199941074,5317.168545084141
644,644,0.9962022810934366,2514.1300732045056,8443.757461513696
645,645,0.995713113062638,2981.746847649216,9822.677279030426
646,646,0.9960115926468688,2729.800978908711,5894.93724608742
647,647,0.9952273568005324,3256.275498342096,3451.8515669162766
648,648,0.9953460399369504,3165.1656420293248,3959.520991911418
649,649,0.994878736643566,3444.424066998504,3070.991058721969
650,650,0.9953411490018792,3253.6762886828405,3663.888087799064
651,651,0.995754512712864,2829.440657038528,6333.8879590634815
652,652,0.995200907437345,2948.072244440904,5575.298770999748
653,653,0.9957038220233166,3372.6466991846382,3073.508775564982
654,654,0.9954551663061928,2927.598361370007,6161.912188828384
655,655,0.996466836267482,2458.618861320236,8819.896505887225
656,656,0.99538487077563,3196.5399010261167,5321.310674351546
657,657,0.9960874026333376,2765.28615254404,5615.124508068768
658,658,0.9951977527286596,3393.251922352524,5124.179379175918
659,659,0.9953199332610349,3134.165152239424,4579.112776049493
660,660,0.99622028009903,2878.835399162984,5917.24369305179
661,661,0.996095382543084,3066.555723719654,4700.194427890158
662,662,0.9954342019254128,3303.9626874628525,3647.4403278837194
663,663,0.9947683508577748,3505.792478968421,2870.258008213903
664,664,0.9953646255587764,3312.4359999194726,4130.9299482877705
665,665,0.9961164402414772,2795.703357502125,6033.100826546027
666,666,0.9958423251861463,3104.032836251989,4369.695193057818
667,667,0.9957479903162912,3065.3311496149,7157.493793660214
668,668,0.9959339408855772,3058.692226872636,4259.279395170115
669,669,0.9954907054865956,3127.1827281760084,7929.726677238543
670,670,0.9954677604525796,2956.7526053423653,5817.039002664852
671,671,0.995115441813483,3162.4582227156907,5040.873135825049
672,672,0.996206522385622,2968.265863815969,4831.715196725862
673,673,0.9960151805772136,2622.267771137301,8761.91630635814
674,674,0.9951596695453234,3343.1534357560163,4595.914073072774
675,675,0.9955244293446094,3387.928846286713,3337.7134148599
676,676,0.9950790874823698,3569.003294048212,2565.0672811052286
677,677,0.99568635859037,3329.580671343333,4784.292682905772
678,678,0.9955000978562888,3478.4413609086687,2920.7174052192413
679,679,0.9958420664657924,2948.806372113393,5892.616494317658
680,680,0.996300807823687,2768.2981564569736,5394.56048110465
681,681,0.9948097693903007,3422.760555936436,4032.301229590232
682,682,0.9957371255373724,2892.8632923768087,8770.692940062047
683,683,0.9949276887266048,3461.1786141781804,3876.336329654828
684,684,0.9956205856596756,3114.988134679858,5869.3063163226
685,685,0.9961103152946508,2780.711553085573,6746.931279200214
686,686,0.995494734368288,3444.113919757249,3024.639419903862
687,687,0.9960672145761164,2764.6794358668685,7833.362442449285
688,688,0.9955496127818416,3272.5752213110823,3762.621342480114
689,689,0.9960666098814042,2871.9148143538628,6099.87755824455
690,690,0.9963543887673793,2722.880554262167,6385.839988812984
692,692,0.9959176614525688,3070.758071450695,5040.216965747699
693,693,0.9959897605493852,3009.293694349903,4647.390999881413
694,694,0.9956146303412692,3151.00856244634,4128.940346928746
695,695,0.9951722614921212,3182.831569787501,7329.862696792805
696,696,0.996064089385852,2737.5512996680604,5782.288849798441
697,697,0.995708719506533,3268.6086412145737,4006.889628112414
698,698,0.9956984103953792,2805.893154105635,8385.814910542365
699,699,0.9952775158489716,3090.2521586022394,4404.364023023858
700,700,0.9963011947535771,2866.790323944543,6183.134901875686
701,701,0.9957507503330758,2982.358387070873,6309.020501282496
702,702,0.995904958167252,2805.922573976476,6750.824366083582
703,703,0.9956363002499796,2710.923409041391,6307.944439559045
704,704,0.9952710508009333,3705.825286631061,2045.2463726790709
705,705,0.9953885286691072,2974.990497052956,5736.015795745224
706,706,0.9963744403434052,2621.1504973473443,9140.448236728596
707,707,0.995529379951234,3203.1052857612995,7559.269662344777
708,708,0.99622963020654,2577.814855502168,6086.4675421370375
709,709,0.9955029962405388,3098.9371792757147,5388.095187426024
710,710,0.995807677259694,2900.624632128896,6654.3547256895545
711,711,0.9953933419469324,3346.433544018683,6117.008375847534
712,712,0.995760671033533,2986.5815034446027,4928.207780078524
713,713,0.9956469323433462,3438.46877360739,2928.7174857107666
714,714,0.9960365176042424,2912.8162726948717,5919.609921981193
715,715,0.9956559228913994,2915.243299050421,4805.138189084973
716,716,0.9954783563552496,2544.7920007063635,8219.758839330896
717,717,0.9955729996495504,3030.99854733276,4496.406945943881
718,718,0.995140471066401,3436.8085088950183,3168.252628383298
719,719,0.99581536326778,3027.1484054384755,4303.923147694409
720,720,0.9953089033107492,3085.5636121506527,4584.349918677187
721,721,0.9949018457877212,3486.952763462387,3162.417664053102
723,723,0.9956083309017196,3104.106183092878,4820.146959229251
724,724,0.9958915481875352,2884.411157512673,5819.707816135212
725,725,0.9947375156883732,3411.4637498529646,2988.05586930913
726,726,0.9952134088908762,3290.1093682297105,6221.50045159852
727,727,0.9953694344199217,3202.780613893182,4078.3088040038583
728,728,0.9954399162642776,3291.8700412844782,3647.600296045873
729,729,0.9955088941742992,2821.405403793646,6782.912803556149
730,730,0.9961215793909064,2914.752143505013,5353.202168624811
731,731,0.9952816823074252,3257.4389891769583,3734.184173527912
732,732,0.9953556129335488,3356.3361049435925,3478.028108073278
733,733,0.9957669330563266,3123.383880500896,5408.295346258003
734,734,0.9950103828265754,3042.0535342786443,7326.904135341776
735,735,0.9957813147302164,3103.5601495912038,4414.314183858202
736,736,0.996143340021416,2819.060718084529,4979.68001259333
737,737,0.9949843054712756,3640.5425735137146,2397.871413135429
738,738,0.9959363852175896,2997.775298770669,8916.108016503993
739,739,0.9960229487876952,2958.66802130609,5732.029421599477
740,740,0.9954671037109156,3334.767403579453,4719.377753158715
741,741,0.9959866484422196,2830.893147084096,7684.931441098212
742,742,0.9955542619438372,3227.1831540203275,4474.42195117375
743,743,0.9956902848610528,3069.92613542531,5797.122809838927
744,744,0.9962998694096356,2748.487714961137,6218.433443141648
745,745,0.9950171941525248,3416.5482840109908,3063.447893824024
746,746,0.9955221872847376,3361.890653521418,3106.1872287384904
747,747,0.99552542228209,3295.8545670882945,3831.8447185762047
748,748,0.9951695969579518,3157.4815689943057,4939.59043448614
749,749,0.9959932828465412,2769.516987569877,8076.848850848192
750,750,0.996218031822822,2584.2707341599817,5933.678066539819
751,751,0.9956697756390478,3098.242754985451,7561.490752543797
752,752,0.9956271650633274,3099.5660910625074,4463.190729704042
753,753,0.9960028968247736,2930.3020061290804,5637.734295316838
755,755,0.9955760604595988,3225.4552829423465,4944.896644729302
756,756,0.9953548967310836,3000.729900827382,7146.548956433051
757,757,0.9958569961105556,2838.0986243656544,5814.89268097027
758,758,0.9964706609127894,2620.2498207229755,6221.790076865197
759,759,0.9956122891222776,3353.0930088530613,3270.212555947401
760,760,0.9963385336050988,2755.585658765077,5546.434503876303
761,761,0.9958784956910298,3110.8659536228065,4690.613815085838
762,762,0.9951886339567112,3078.316981951081,4723.775263900415
763,763,0.9957789284423424,3188.0594943564133,3809.711825418039
764,764,0.9954407178660968,3322.282283924804,3583.7563900053065
765,765,0.9953841643843216,2759.9024346104807,10243.291279429272
767,767,0.995546706913914,2842.083189320664,5573.200544880004
768,768,0.9958411522693996,2697.2341062274263,8379.28052117091
769,769,0.9960809801610891,2824.5833338695243,6943.545661212535
770,770,0.9957010046653254,3124.8203363235216,4453.241106215677
771,771,0.9957808330733658,2725.3412022685093,9922.65735599323
772,772,0.995613196997941,2744.555052836401,6234.199521281334
774,774,0.9956463393136632,3128.73537619481,5185.314448892751
775,775,0.9953693783334564,3198.916941336376,8781.041374881783
777,777,0.9956155889411554,3079.218925670831,4986.413772959289
780,780,0.9958764485910436,3063.3502112844567,6051.279779311087
781,781,0.9957141645273844,3302.45483611734,3754.585196184221
782,782,0.9946231917199528,3358.1196027716246,5375.1954633524
783,783,0.9961730803969095,2751.7603193492664,8861.74960044411
784,784,0.9956351252279187,3060.779108760064,5977.602113435514
785,785,0.9956123947865588,3303.615397487499,3611.992162160009
786,786,0.9959053450630168,3037.341868918193,6462.169864473137
787,787,0.9948443193854968,3466.660738095111,4125.589882095894
789,789,0.9959197463354882,2823.187848820578,9843.458387187882
790,790,0.9961070069723268,2768.447129493172,7820.407079479406
791,791,0.9960045229779806,2651.834565546744,9743.165834385816
792,792,0.9958681063429752,3070.910920641842,4501.938623106978
793,793,0.995890005277662,2696.4112078303706,6568.436641231365
794,794,0.995079854592696,3349.774198079222,3465.1254751852275
795,795,0.9960022672928562,2723.0894887245336,9039.721553628891
796,796,0.9947364905831232,3775.167902474813,2667.354322693574
797,797,0.9946501400584624,3308.7467925818223,4785.166612303347
798,798,0.9957646715154442,3052.632149725922,5243.897947991499
799,799,0.9951733095759918,3138.0911498058585,7882.450784753254
800,800,0.9953961302731156,3182.38626170526,3969.937122175662
801,801,0.9955792900705888,3459.399820677418,2764.497264629271
802,802,0.9955537303330186,3141.3140336550887,4106.833204967618
803,803,0.9950296795386278,3601.562146838364,2565.7233514613663
804,804,0.995923411763253,3135.7975704338573,4490.214836921336
805,805,0.9955846856332796,3065.9687077897806,4346.495290752745
806,806,0.995286729931428,2973.467632573505,4842.410151279628
807,807,0.9961828864548912,2509.340241915001,6807.220645999758
808,808,0.9959552601796872,2870.132992657481,4825.90059123371
809,809,0.9951338555333368,3466.9015233511354,3018.221526138668
810,810,0.9953607687165168,3105.4771241531057,5753.084642903381
811,811,0.9952861933020986,3208.1796216614293,4308.651004432786
812,812,0.9955282422067568,3392.596383581571,2922.9728830114605
814,814,0.9952277635994145,3390.975845113307,4160.054798935071
815,815,0.9960491608735318,3065.0528888974595,4770.530431382102
816,816,0.9961789319534152,2824.510472414333,7055.351335659677
817,817,0.996182160595908,2856.102222840765,9287.537327520582
818,818,0.9959445823569384,2630.7278085448834,8934.799071982914
819,819,0.9959699079144269,2456.81904465547,8708.014593167198
820,820,0.9960836437687612,2525.439134907749,10430.676768420057
821,821,0.9952816767500088,3287.5955786841278,3370.2573858159594
822,822,0.9957934401132644,2948.8518502835573,5143.268813193762
823,823,0.9952055211660992,3365.3246693619803,3570.817654143947
824,824,0.9956863626208344,2731.829831954989,8791.42108571635
825,825,0.995803966294271,2901.1065906836243,6687.394906166329
826,826,0.9957962248816588,2852.249798496864,6172.897930715295
827,827,0.9959829155614528,2840.1052612836893,5362.6394349657
828,828,0.9955196542086788,3014.2569407765977,6154.7300946672985
829,829,0.9962717873339296,2589.6235201984027,9535.53255061682
830,830,0.9956546180659746,2852.3993429607576,7278.164074288226
831,831,0.9960612314340124,2836.8685596724085,5239.2721517549735
832,832,0.9947211151676876,3397.197453980636,3868.483669026732
833,833,0.9955717024413568,3425.9114077317254,3679.99274317023
834,834,0.9958460662874004,2912.8392514066104,5793.313619564673
835,835,0.9957722554804024,3073.895471448341,4300.004399289513
836,836,0.9957161712876972,2860.9254147140955,10355.566820428512
837,837,0.9952757588336132,3051.9080773752703,4202.24178677567
838,838,0.9957363939576036,3104.738857992349,4501.0188297443765
839,839,0.9952581053017592,3249.9597680842567,4531.127921065678
840,840,0.9961602418804698,2550.2164029062524,9074.130977282628
841,841,0.9954921663891496,3456.096527903882,3378.5108668940984
842,842,0.9952984025046024,3122.04511679833,6179.646512311782
843,843,0.9957456785491424,3002.2199172653272,4732.8800539726735
845,845,0.9948942581610792,3561.69967229517,2836.121601061027
846,846,0.99592692365269,2655.750264863553,7032.673045938296
847,847,0.995552325340874,3235.211314596474,4638.7423256195325
848,848,0.9955340479534912,2873.1457503997603,6563.848822800825
849,849,0.9958984433619053,2681.490205189175,9854.660127261675
850,850,0.995241258927726,3443.0241516341125,3110.2093791935067
851,851,0.995547165989452,3431.930300151719,3157.6256694271906
852,852,0.9950415289372428,3209.440578475658,5783.940346615184
853,853,0.995523992022651,3076.216254688873,5315.278647388072
854,854,0.9950727343233468,2964.155813447262,5699.67670417594
855,855,0.9951692412049478,2871.316963186175,8879.108112904165
856,856,0.9960347368559694,3036.469843903646,5016.004867397868
857,857,0.9954001102561614,3185.62725939865,3694.280113775364
859,859,0.9960608162556644,2819.343826282104,6550.507135803628
860,860,0.9958867713898664,2682.508157093678,7245.14236924265
861,861,0.995173987253617,3475.101686401655,2851.669154712359
862,862,0.9955329613228168,3102.931330202312,4625.064833663482
863,863,0.9957089090080528,3050.3060639592395,6247.7717216044375
864,864,0.9953928215767496,3135.351763111956,4480.53560049254
865,865,0.995781451050906,3143.9401461656403,4095.1884338617
866,866,0.9951912907046544,3242.3098648182454,5214.058898559052
867,867,0.9950777791818723,3108.9520279819512,8426.837702646993
868,868,0.9955838957201923,3158.3270173696687,3970.493300565313
869,869,0.995581015310982,3109.486569264978,5122.542933020611
871,871,0.9952163002610656,2920.9064933187187,5811.851018996256
872,872,0.995401811887744,3000.121168399361,5055.369964642225
874,874,0.9959617961898845,3134.0857908070598,4350.606344764452
875,875,0.995302039483368,3533.297192502505,2791.408988982801
876,876,0.9955616076298496,3008.197270381365,8224.714166990116
877,877,0.9954394330901408,3266.959994588492,3610.709192398072
878,878,0.995133919469726,3165.1701509456857,4728.592623701515
879,879,0.9951404880867082,3439.316137273613,2909.371904978924
880,880,0.9955784052215672,2880.4770297884293,6857.0124728828505
881,881,0.9960085056639024,2852.223404997438,5501.199882119583
884,884,0.9955013153828116,2895.786681494237,6793.652270834014
885,885,0.9958213664553176,2860.037002826717,6692.31745691359
886,886,0.996121356031805,2914.916718799348,4835.973530920278
887,887,0.9960069638257866,2935.3035479702767,5372.72576016898
888,888,0.9957456627086848,3042.880518649555,6995.844749777339
889,889,0.9951984819130846,3170.2456581837523,5333.070889999965
890,890,0.9955340339933364,3146.407579125311,6573.815525117574
891,891,0.996139819289477,2863.0630800593053,5339.8393781932655
892,892,0.9956336034078858,3009.6951071987705,4484.946092778372
893,893,0.9956918374297298,3029.339230915831,4956.835101813364
894,894,0.9952413522829072,2998.642687640808,5304.079295292972
895,895,0.9956096012797466,2985.609926987505,9861.50474962459
896,896,0.9959786490644996,2973.403273382381,5151.755862405504
897,897,0.9950766954374282,3365.415246309288,4692.964125673407
898,898,0.9955178169543468,3025.9594023654736,5444.224819431845
899,899,0.99544659517194,2642.60211550796,10092.97879593338
900,900,0.9956490750637458,2913.8558665253177,6291.171495259556
901,901,0.99546334714555,3180.6777942625736,4498.29452471872
902,902,0.9950093669095512,3234.720848164521,4258.463291182789
905,905,0.995617225854356,3068.201568669838,4515.284538183266
906,906,0.9950129879257044,2917.3181580475643,5933.94553054496
907,907,0.9952738624970782,3307.207588018936,3433.399718042176
908,908,0.99542344581153,3078.526944960583,6438.951627414093
909,909,0.9963042216242955,2846.3259566717397,5401.028938257525
910,910,0.995527929814285,3206.53510791832,3769.113699584832
911,911,0.995806826014563,2907.6060236811045,4932.577424602141
912,912,0.995187830459086,3110.770713560381,6073.331326474935
913,913,0.9951508378091192,3120.4581901993115,4776.636339586644
914,914,0.9953597886742525,3318.40587663555,3320.730370876718
915,915,0.9961680270130372,2680.581236376379,6456.498881271888
916,916,0.9957860344426398,2719.8021861119414,9180.397283050674
917,917,0.9953165221676848,3108.107534655009,5788.1131719721725
918,918,0.9953942486589936,2703.474163793902,6057.407857191579
919,919,0.9957475594850204,3265.412208667275,3962.36659111779
920,920,0.9959011029220196,2894.40044434432,5550.935252748953
921,921,0.9955853131906016,3363.197622070454,3719.877528431762
922,922,0.9955664330602468,3183.155186768697,4959.141068291419
924,924,0.995529590349169,2794.876768555632,8622.878235429018
925,925,0.9958254316441598,2832.4982717709395,7066.770604413686
927,927,0.9957931150027898,3023.8746528333104,4572.563428059015
928,928,0.9954646437566051,3158.403562644569,7625.683180872876
931,931,0.9953979788962776,2692.3450917022774,6547.494476846128
932,932,0.9959312330677244,2792.850650955384,8372.047379898131
933,933,0.9958290096283704,2718.0948828875416,8220.622273647963
934,934,0.9952985745783748,3178.780605362278,4966.002916006161
935,935,0.995800023966996,3127.54777471077,4121.260918519379
937,937,0.9955095503064644,3369.838832279658,3697.375897491943
938,938,0.9958518052073548,3095.70278771338,4238.485849083352
939,939,0.9957384393275418,3084.8287908321468,4828.380289510343
940,940,0.9949268371187474,3260.869018041215,5669.529769632909
941,941,0.9956330579507716,3035.585224406057,4557.455877697983
942,942,0.9959245455240416,3099.210861867335,4332.323074033448
943,943,0.9954810295426404,2956.0665104214545,5910.567662365007
944,944,0.9946090549605562,3269.993994447583,6346.456432125406
947,947,0.9955623865671236,3098.3484167135366,4568.023994989454
948,948,0.9958237541716668,3050.697459356581,5659.679365199708
950,950,0.9952411218919338,3280.481998204851,3742.491962555447
951,951,0.99499149717016,3324.950465597147,4305.700715857272
952,952,0.9956893774083538,2800.5525097216537,5767.93701585716
953,953,0.9957008031521508,2952.335134505535,7701.92398291285
954,954,0.9957895744402911,3145.930796311732,3986.9984756717386
956,956,0.9958197816705876,2903.111801131048,8420.909535730414
958,958,0.9959931669669256,2909.419424830949,5590.715520202297
959,959,0.9950852547400894,3104.84316978518,4711.772410074717
960,960,0.996098276107808,3056.938694524108,4681.938133790141
962,962,0.9955194748201436,2848.7234029271985,5460.767552737224
963,963,0.9954970796210608,2804.902746115204,10486.161800057758
964,964,0.9946772536692567,3291.522501049519,3428.970435076561
965,965,0.9957507956939003,2873.893092191321,6033.37741131424
966,966,0.9957267115818204,3233.195356718359,3727.8885799290088
967,967,0.9963999444978882,2667.5530888078465,8347.690714385315
968,968,0.9954082729788049,3048.129275979213,4558.866940388867
969,969,0.9952017751941136,3220.7390810627885,5044.0191847037
970,970,0.9950015691961396,3087.055819582596,8707.048476350981
971,971,0.9957988244579123,2562.3333054537165,8916.113951995845
972,972,0.9958575696593316,2811.8114287618614,5814.265244547915
973,973,0.9950546455108364,2833.863968053138,7012.711035623006
974,974,0.9955913657823552,3230.213221952799,3981.233479959592
975,975,0.995178338088051,3346.246719640588,3198.889937233341
976,976,0.995346855515369,2835.100906429762,7865.459953847527
977,977,0.9956986630568676,3284.5509246614565,3768.414116927904
978,978,0.9960434760895466,2680.783065231738,6925.098966925716
979,979,0.9960081405953682,2609.5396741905083,9663.16286103296
980,980,0.9954038259272688,3038.713201985184,5960.910214177659
981,981,0.9958033143148394,2783.040757150437,7182.525655417332
983,983,0.9957233899932638,2869.5170188757734,8489.85949490399
984,984,0.996510970871233,2519.4216198979348,6880.869654041164
985,985,0.9960451554520062,2861.0694623551685,9247.519601595295
986,986,0.9961448404413276,2849.7178054251603,5208.88132125634
987,987,0.9954158912425682,3392.47697702609,4014.449807743536
988,988,0.9961810999078912,3023.356984298301,4531.07908600595
989,989,0.9964295915213296,2578.8558904881834,7462.007173338133
990,990,0.9961470924804317,2780.453684704327,9476.931314711766
991,991,0.9958336167152908,2688.7463990329097,5817.445528462833
992,992,0.9959139996008888,2990.471843028089,5190.258124380694
993,993,0.9960655251918236,3086.4363005772184,5161.115206377069
994,994,0.9953945118292916,3243.459661956598,4268.532956790393
995,995,0.995380388401382,3311.6755783701983,4400.768573552313
996,996,0.9954734706248672,3218.404259302856,3812.822809713504
997,997,0.9960389429828204,2908.112518119,8199.956137451238
998,998,0.9958308286393592,3152.769410823095,4209.897917592379
999,999,0.9958341444367144,3259.715762907474,3636.3160847229456
1000,1000,0.9952017298179884,3025.418980823491,7534.335239000868
